ad_condition,dual_response,purchased_203,purchased_303,pages_opened,clicked_203,clicked_303,session_duration,num_unique,num_unique_nonad,opened_second_page,genre_rank_purchased,ad_type
6,0,0,0,3,0,0,5.4000001,2,2,1,1,4ad
6,1,0,0,3,0,0,1.9166666,2,2,1,1,4ad
5,1,0,0,10,0,0,4.2666669,2,2,1,2,2ad
4,0,0,0,10,0,0,3.2,1,1,1,2,3ad
3,1,0,0,10,0,0,7.4666667,5,5,1,1,4ad
6,1,0,0,11,0,0,6.2333331,3,3,1,1,4ad
4,1,0,0,3,0,0,3.2166667,1,1,1,2,3ad
1,1,0,0,3,0,0,2.5999999,2,2,1,2,3ad
6,1,0,0,10,0,1,9.3500004,9,8,1,2,4ad
1,1,0,0,4,0,0,2.3333333,1,1,1,1,3ad
3,1,0,0,3,0,0,2.9000001,1,1,1,3,4ad
1,1,0,0,3,0,0,3.3,1,1,1,4,3ad
2,1,0,0,10,0,0,3.3333333,1,1,1,3,2ad
6,1,0,0,12,1,0,10.95,4,3,1,1,4ad
5,0,0,0,10,0,0,7.5999999,1,1,1,3,2ad
2,1,0,0,10,0,0,3.8333333,1,1,1,1,2ad
2,1,0,0,10,1,0,3.0166667,5,4,1,1,2ad
6,0,0,0,3,0,0,2.3333333,1,1,1,2,4ad
3,0,0,0,3,0,0,3.05,1,1,1,1,4ad
1,1,0,0,3,0,0,1.75,1,1,1,1,3ad
5,1,0,0,15,0,0,8.1166668,4,4,1,1,2ad
5,1,0,0,3,0,0,1.2666667,2,2,1,1,2ad
6,1,0,0,4,0,0,5.4499998,1,1,1,3,4ad
1,0,0,0,13,0,0,3.3333333,1,1,1,1,3ad
5,1,0,0,10,1,0,2.6333334,2,1,1,3,2ad
3,1,0,0,11,0,0,4.5999999,3,3,1,1,4ad
4,1,0,0,10,0,0,4.2333331,2,2,1,3,3ad
2,1,0,0,10,0,0,5.6333332,1,1,1,1,2ad
2,1,0,0,10,0,0,7.7166667,11,11,1,1,2ad
3,1,0,0,2,0,0,4.6833334,3,3,1,2,4ad
4,1,0,0,3,0,0,1.7333333,2,2,1,,3ad
4,0,0,0,3,0,0,1.7833333,1,1,1,1,3ad
1,1,0,0,3,0,0,4.5166669,1,1,1,1,3ad
3,1,0,0,4,0,0,3.8666666,3,3,1,1,4ad
1,1,0,0,3,0,0,3.4833333,2,2,1,4,3ad
2,0,0,0,10,0,0,5.8833332,2,2,1,2,2ad
3,1,0,0,11,0,0,4.4000001,1,1,1,2,4ad
2,1,0,0,3,0,0,20.216667,1,1,1,3,2ad
3,1,0,0,9,0,0,3.1833334,1,1,1,1,4ad
5,0,0,0,5,1,0,1.9666667,2,1,1,1,2ad
1,1,0,0,10,0,0,5.0833335,4,4,1,1,3ad
3,1,0,0,3,0,0,1.55,1,1,1,2,4ad
2,0,0,0,3,0,0,5.2833333,5,5,1,4,2ad
3,0,0,0,3,0,0,3.0999999,2,2,1,3,4ad
5,1,0,0,10,0,0,7,5,5,1,3,2ad
5,0,0,0,3,0,0,1.3,2,2,1,2,2ad
6,1,0,0,5,0,0,10,1,1,1,1,4ad
1,1,0,0,10,0,0,9.8999996,6,6,1,3,3ad
5,1,0,0,10,0,0,4.1500001,5,5,1,3,2ad
5,1,0,0,2,0,0,3.1500001,3,3,1,2,2ad
3,1,0,0,9,0,0,4.4166665,2,2,1,2,4ad
5,1,0,0,3,0,0,2.9333334,1,1,1,1,2ad
6,1,0,0,9,0,0,6.8000002,5,5,1,1,4ad
4,1,0,0,10,0,0,5.5500002,1,1,1,1,3ad
4,1,0,0,3,1,0,5.5,5,4,1,1,3ad
3,0,0,0,3,0,0,3.3833334,1,1,1,3,4ad
4,0,0,0,12,1,0,15.083333,8,7,1,1,3ad
2,1,0,0,13,0,0,9.2166662,8,8,1,1,2ad
5,0,0,0,3,0,0,6.1999998,1,1,1,3,2ad
3,0,0,0,13,0,0,5.3666668,1,1,1,1,4ad
4,1,0,0,14,0,0,5.6333332,5,5,1,4,3ad
2,0,0,0,4,0,0,3.55,4,4,1,2,2ad
5,0,0,0,10,0,0,9.5500002,2,2,1,1,2ad
4,0,0,0,10,0,0,3.9166667,1,1,1,1,3ad
2,0,0,0,1,0,0,2.5333333,2,2,0,3,2ad
1,1,0,0,9,0,0,5.0500002,2,2,1,1,3ad
4,1,0,0,1,0,0,1.6833333,1,1,0,2,3ad
2,0,0,0,3,0,0,2.9333334,2,2,1,2,2ad
4,0,0,0,4,0,0,4.3000002,1,1,1,2,3ad
4,0,0,0,6,0,0,1.95,1,1,1,1,3ad
4,1,0,0,3,0,0,5.9333334,3,3,1,2,3ad
6,1,0,0,3,0,0,1.1833333,1,1,1,2,4ad
3,0,0,0,9,0,0,4.5833335,2,2,1,2,4ad
1,1,0,0,7,0,0,4.1500001,1,1,1,2,3ad
2,1,0,0,10,0,0,2.5,2,2,1,1,2ad
2,0,0,0,3,0,0,3.5666666,1,1,1,1,2ad
3,0,0,0,2,0,0,1.25,1,1,1,2,4ad
3,0,0,0,10,0,0,12.75,15,15,1,3,4ad
6,0,0,0,3,0,0,1.6333333,2,2,1,2,4ad
2,1,0,0,7,0,0,6.25,1,1,1,1,2ad
1,1,0,0,10,0,0,7.6166668,2,2,1,1,3ad
6,0,0,0,3,0,0,3.9000001,1,1,1,3,4ad
6,1,0,0,3,0,0,6.0333333,2,2,1,1,4ad
2,1,0,0,3,0,0,5.9666667,2,2,1,1,2ad
2,1,0,0,3,0,0,1.4833333,1,1,1,3,2ad
3,0,0,0,2,0,0,.98333335,1,1,1,2,4ad
5,0,0,0,1,0,0,1.2666667,1,1,0,3,2ad
4,1,0,0,3,0,0,1.8333334,1,1,1,1,3ad
3,1,0,0,9,0,0,3.2333333,1,1,1,1,4ad
2,1,0,0,3,0,0,1.0333333,1,1,1,3,2ad
2,1,0,0,10,0,0,7.7166667,3,3,1,1,2ad
1,0,0,0,10,0,0,3.9666667,1,1,1,2,3ad
3,0,0,0,3,0,0,1.25,1,1,1,2,4ad
6,0,0,0,3,0,0,1.9166666,2,2,1,1,4ad
6,0,0,0,3,0,0,.73333335,1,1,1,2,4ad
5,0,0,0,3,0,0,.88333333,1,1,1,2,2ad
1,1,0,0,3,0,0,9.0166664,1,1,1,2,3ad
6,1,0,0,3,0,0,1.9666667,1,1,1,1,4ad
1,0,0,0,3,0,0,6.3000002,1,1,1,4,3ad
3,0,0,0,3,0,0,1.3333334,1,1,1,2,4ad
6,1,0,0,3,0,0,4.1500001,1,1,1,1,4ad
6,0,0,0,11,0,0,4.3833332,1,1,1,1,4ad
3,0,0,0,3,0,0,1.2,1,1,1,2,4ad
4,0,0,0,3,0,0,1.7333333,1,1,1,2,3ad
6,0,0,0,2,0,0,.93333334,1,1,1,3,4ad
6,0,0,0,10,0,0,2.8,1,1,1,1,4ad
2,1,0,0,8,0,0,3.45,2,2,1,1,2ad
6,1,0,0,3,0,0,1.3833333,1,1,1,1,4ad
0,0,0,0,10,0,0,6.1166668,4,4,1,2,1ad
3,1,0,0,12,0,0,7.1166668,1,1,1,2,4ad
4,0,0,0,3,0,0,1,1,1,1,3,3ad
5,1,0,0,2,0,0,1.3666667,1,1,1,3,2ad
6,1,0,0,2,0,0,8.0500002,1,1,1,2,4ad
5,1,0,0,3,0,0,2.0333333,1,1,1,1,2ad
4,0,0,0,3,0,0,.94999999,1,1,1,2,3ad
5,0,0,0,3,0,0,1.75,1,1,1,2,2ad
6,0,0,0,3,0,0,2.9666667,1,1,1,1,4ad
2,0,0,0,3,0,0,2.0999999,1,1,1,2,2ad
5,0,0,0,3,1,0,2.5999999,4,3,1,1,2ad
4,0,0,0,3,0,0,3.3166666,2,2,1,5,3ad
3,0,0,0,4,0,0,.76666665,1,1,1,3,4ad
3,0,0,0,2,0,0,1.15,1,1,1,5,4ad
1,1,0,0,4,0,0,.63333333,1,1,1,1,3ad
1,0,0,0,2,0,0,2.0999999,2,2,1,1,3ad
3,0,0,0,5,0,0,2.0666666,2,2,1,1,4ad
4,0,0,0,4,0,0,.73333335,1,1,1,1,3ad
5,0,0,0,4,0,0,1,1,1,1,2,2ad
1,0,0,0,2,0,0,1.2333333,1,1,1,2,3ad
6,0,0,0,4,0,0,1.8833333,1,1,1,2,4ad
3,0,0,0,4,0,0,1.1833333,2,2,1,2,4ad
3,0,0,0,2,0,0,1.2833333,1,1,1,2,4ad
5,1,0,0,4,0,0,2.8166666,1,1,1,2,2ad
2,0,0,0,4,0,0,1.25,1,1,1,2,2ad
1,1,0,0,4,0,0,.91666669,1,1,1,4,3ad
6,0,0,0,2,0,0,.73333335,1,1,1,4,4ad
4,1,0,0,6,0,1,6.9000001,10,9,1,1,3ad
5,0,0,0,4,0,0,1.5,1,1,1,2,2ad
1,0,0,0,4,0,0,2.95,4,4,1,1,3ad
3,1,0,0,9,0,0,5.6666665,1,1,1,5,4ad
3,1,0,0,2,0,0,3.0999999,1,1,1,4,4ad
3,0,0,0,4,0,0,1.5,1,1,1,2,4ad
0,0,0,0,4,0,0,.66666669,1,1,1,2,1ad
1,0,0,0,4,0,0,.80000001,1,1,1,2,3ad
3,0,0,0,2,0,0,1.05,1,1,1,2,4ad
6,0,0,0,4,0,0,1.55,1,1,1,2,4ad
5,1,0,0,16,0,0,6.5333333,3,3,1,2,2ad
3,0,0,0,4,0,0,.85000002,3,3,1,1,4ad
5,0,0,0,4,0,0,2.1500001,2,2,1,1,2ad
3,0,0,0,4,0,0,2.6500001,1,1,1,2,4ad
2,1,0,0,5,0,0,3.1833334,1,1,1,1,2ad
5,1,0,0,3,0,1,5.8666668,6,5,1,1,2ad
2,0,0,0,2,0,0,1.7166667,1,1,1,5,2ad
2,0,0,0,4,0,0,1.1333333,1,1,1,2,2ad
6,0,0,0,4,0,0,.98333335,1,1,1,3,4ad
6,0,0,0,4,0,0,1.2,1,1,1,2,4ad
5,0,0,0,10,0,0,12.783334,8,8,1,1,2ad
6,0,0,0,6,0,0,2.2333333,1,1,1,2,4ad
5,0,0,0,4,0,0,2.1333334,1,1,1,2,2ad
5,0,0,0,4,0,0,1.2,1,1,1,2,2ad
3,1,0,0,11,0,0,5.2833333,2,2,1,1,4ad
3,0,0,0,5,0,0,11.316667,8,8,1,3,4ad
6,0,0,0,4,0,0,.91666669,1,1,1,3,4ad
1,0,0,0,4,0,0,1.6333333,1,1,1,3,3ad
2,1,0,0,4,0,0,.71666664,1,1,1,5,2ad
3,0,0,0,4,0,0,.91666669,1,1,1,3,4ad
6,1,0,0,4,0,0,2.7333333,1,1,1,1,4ad
1,1,0,0,2,0,0,.69999999,1,1,1,3,3ad
3,1,0,0,5,1,0,3.8166666,4,3,1,2,4ad
2,1,0,0,4,0,0,3,1,1,1,3,2ad
2,0,0,0,4,0,0,1.0333333,1,1,1,2,2ad
3,1,0,0,2,0,0,.98333335,1,1,1,5,4ad
5,1,0,0,4,0,0,3.6333334,2,2,1,3,2ad
3,1,0,0,3,0,0,.98333335,1,1,1,2,4ad
5,0,0,0,4,0,0,1.1333333,1,1,1,2,2ad
4,0,0,0,3,0,0,1.3666667,1,1,1,2,3ad
5,0,0,0,4,0,0,1.0666667,1,1,1,2,2ad
4,0,0,0,4,0,0,.83333331,1,1,1,3,3ad
4,0,0,0,2,0,0,1.25,1,1,1,2,3ad
1,0,0,0,4,0,0,2.1833334,1,1,1,2,3ad
2,0,0,0,3,0,0,3.2166667,1,1,1,1,2ad
4,0,0,0,4,0,0,2.1500001,1,1,1,2,3ad
1,0,0,0,2,0,0,.83333331,1,1,1,2,3ad
3,0,0,0,4,0,0,.98333335,1,1,1,3,4ad
5,0,0,0,4,0,0,1.0833334,1,1,1,2,2ad
2,1,0,0,4,0,0,1.2166667,1,1,1,1,2ad
3,1,0,0,4,0,0,1.1833333,1,1,1,3,4ad
2,0,0,0,5,0,0,.81666666,1,1,1,4,2ad
3,0,0,0,4,0,0,2.6666667,1,1,1,5,4ad
5,0,0,0,3,0,0,1.1833333,1,1,1,4,2ad
5,1,0,0,4,0,0,.69999999,1,1,1,4,2ad
4,0,0,0,4,0,0,1.2166667,1,1,1,2,3ad
3,0,0,0,4,0,0,1.3333334,1,1,1,2,4ad
1,1,0,0,2,0,0,.68333334,1,1,1,4,3ad
2,0,0,0,2,0,0,1.3333334,1,1,1,2,2ad
4,1,0,0,4,0,0,1.15,1,1,1,2,3ad
4,0,0,0,4,0,0,1.1333333,1,1,1,4,3ad
1,0,0,0,2,0,0,.96666664,1,1,1,2,3ad
4,1,0,0,4,0,0,1.8,1,1,1,1,3ad
6,1,0,0,4,0,0,1.15,1,1,1,4,4ad
3,0,0,0,4,0,0,.71666664,1,1,1,2,4ad
4,0,0,0,10,0,0,7.6833334,1,1,1,2,3ad
1,1,0,0,3,0,0,5.3499999,1,1,1,4,3ad
5,0,0,0,4,0,0,2.6333334,1,1,1,2,2ad
2,1,0,0,4,0,0,2.1500001,1,1,1,2,2ad
3,1,0,0,4,1,0,8.7333336,7,6,1,1,4ad
1,1,0,0,4,0,0,.58333331,1,1,1,2,3ad
5,1,0,0,4,0,0,.60000002,1,1,1,4,2ad
6,0,0,0,4,0,0,6.0500002,1,1,1,2,4ad
4,1,0,0,5,0,0,1.3,1,1,1,2,3ad
5,1,0,0,10,0,0,10.55,5,5,1,1,2ad
3,1,0,0,2,0,0,1.1666666,1,1,1,1,4ad
4,0,0,0,4,0,0,1.6666666,1,1,1,5,3ad
4,1,0,0,4,0,0,1.55,1,1,1,2,3ad
3,1,0,0,4,0,0,.60000002,1,1,1,3,4ad
6,1,0,0,4,0,0,2,1,1,1,5,4ad
3,0,0,0,2,0,0,1.1833333,1,1,1,4,4ad
0,0,0,0,2,0,0,2.3166666,1,1,1,2,1ad
5,0,0,0,2,0,0,1.05,1,1,1,3,2ad
6,0,0,0,4,0,0,.76666665,1,1,1,2,4ad
3,0,0,0,4,0,0,2.4166667,1,1,1,2,4ad
4,1,0,0,6,0,0,10.416667,10,10,1,1,3ad
4,0,0,0,5,0,0,13.366667,9,9,1,1,3ad
2,1,0,0,6,0,0,2.45,2,2,1,,2ad
0,1,0,0,2,0,0,17.633333,5,5,1,1,1ad
1,0,0,0,3,0,0,2.3,1,1,1,3,3ad
3,0,0,0,10,0,0,10.15,4,4,1,1,4ad
6,1,0,0,5,1,0,6.1500001,2,1,1,2,4ad
1,1,0,0,5,0,0,.61666667,1,1,1,2,3ad
1,0,0,0,5,0,0,1.3166667,1,1,1,3,3ad
6,0,0,0,5,0,0,1.15,1,1,1,3,4ad
1,1,0,0,5,0,0,1.9333333,1,1,1,2,3ad
6,0,0,0,5,0,0,1.15,1,1,1,2,4ad
3,1,0,0,4,0,0,10.266666,11,11,1,2,4ad
4,1,0,0,5,0,0,3.5,2,2,1,1,3ad
6,0,0,0,5,0,0,1.7333333,1,1,1,2,4ad
5,1,0,0,3,0,0,2.8499999,4,4,1,1,2ad
4,0,0,0,10,0,0,7.6833334,1,1,1,1,3ad
1,0,0,0,4,0,0,1.0166667,1,1,1,2,3ad
1,1,0,0,7,1,0,6.4833331,6,5,1,1,3ad
3,0,0,0,3,0,0,1,1,1,1,2,4ad
3,0,0,0,5,0,0,.81666666,1,1,1,2,4ad
3,0,0,0,1,0,0,1.85,2,2,0,1,4ad
5,1,0,0,5,0,0,3.3166666,2,2,1,3,2ad
4,1,0,0,9,0,0,5.8833332,1,1,1,4,3ad
4,0,0,0,5,0,0,.83333331,1,1,1,2,3ad
4,0,0,0,5,0,0,1.15,1,1,1,3,3ad
1,0,0,0,6,0,0,6.4499998,4,4,1,2,3ad
4,0,0,0,4,0,0,.85000002,1,1,1,2,3ad
2,1,0,0,10,0,0,9.9333334,7,7,1,1,2ad
4,0,0,0,5,0,0,1.9666667,1,1,1,2,3ad
6,0,0,0,5,0,0,1.1166667,1,1,1,2,4ad
6,0,0,0,5,0,0,1.8666667,1,1,1,2,4ad
3,1,0,0,2,0,0,2.8,1,1,1,1,4ad
5,0,0,0,10,0,0,6.5333333,2,2,1,1,2ad
5,0,0,0,4,0,0,1.6,1,1,1,2,2ad
6,1,0,0,10,0,0,3.4666667,1,1,1,1,4ad
4,1,0,0,5,0,0,1.8166667,1,1,1,1,3ad
2,0,0,0,2,0,0,.89999998,1,1,1,2,2ad
6,1,0,0,6,0,0,3.75,1,1,1,2,4ad
6,1,0,0,7,0,0,2.0999999,2,2,1,2,4ad
4,1,0,0,5,0,0,1.7666667,1,1,1,5,3ad
3,1,0,0,5,0,0,1.95,3,3,1,1,4ad
6,1,0,0,10,0,0,4.75,5,5,1,1,4ad
0,1,0,0,10,0,0,7.8833332,5,5,1,1,1ad
2,1,0,0,7,0,0,2.8,3,3,1,1,2ad
6,1,0,0,6,0,0,2.3833334,1,1,1,1,4ad
0,0,0,0,5,0,0,1.8166667,1,1,1,1,1ad
1,1,0,0,9,0,0,5.1999998,5,5,1,1,3ad
6,1,0,0,4,0,0,4.2833333,2,2,1,1,4ad
5,0,0,0,5,0,0,1.1833333,2,2,1,1,2ad
6,0,0,0,14,0,0,3.7333333,3,3,1,1,4ad
6,0,0,0,5,0,0,1.2,1,1,1,2,4ad
5,0,0,0,8,0,0,4.8166666,1,1,1,1,2ad
6,1,0,0,5,0,0,5.1500001,4,4,1,2,4ad
0,0,0,0,4,0,0,1.7333333,1,1,1,1,1ad
4,0,0,0,7,0,0,3.9333334,3,3,1,1,3ad
2,0,0,0,3,0,0,2.7333333,3,3,1,1,2ad
5,0,0,0,5,0,0,2.8499999,4,4,1,1,2ad
6,1,0,0,7,0,0,7.3166666,6,6,1,1,4ad
3,0,0,0,5,0,0,3.4833333,5,5,1,1,4ad
5,1,0,0,5,0,0,3.0666666,2,2,1,1,2ad
6,1,0,0,5,0,0,3.3,1,1,1,1,4ad
2,1,0,0,6,0,0,4.6166668,6,6,1,1,2ad
2,0,0,0,10,0,0,4.4499998,5,5,1,1,2ad
1,1,0,0,10,0,0,5.1500001,3,3,1,5,3ad
3,1,0,0,4,0,0,2.4666667,1,1,1,2,4ad
2,1,0,0,10,0,0,5.2666669,3,3,1,1,2ad
5,1,0,0,10,0,0,5.0333333,1,1,1,1,2ad
6,1,0,0,8,0,0,5.4333334,4,4,1,1,4ad
6,1,0,0,10,1,0,7.8833332,7,6,1,4,4ad
2,1,0,0,3,0,0,5.8333335,9,9,1,1,2ad
6,0,0,0,5,0,0,3.4666667,4,4,1,1,4ad
3,0,0,0,8,0,0,3.0333333,2,2,1,1,4ad
2,0,0,0,6,0,0,3.1833334,1,1,1,1,2ad
1,1,0,0,7,0,0,3.45,1,1,1,1,3ad
3,1,0,0,2,0,0,3.05,1,1,1,1,4ad
1,1,0,0,6,0,0,2.6333334,1,1,1,1,3ad
6,1,0,0,10,0,1,8.3500004,9,8,1,1,4ad
3,0,0,0,2,0,0,2.2,1,1,1,1,4ad
6,0,0,0,6,0,0,18.883333,20,20,1,1,4ad
1,1,0,0,6,0,0,2.8499999,1,1,1,1,3ad
6,1,0,0,10,0,0,8.0333338,7,7,1,2,4ad
4,0,0,0,6,0,0,2.6500001,1,1,1,4,3ad
2,1,0,0,6,0,0,22.666666,1,1,1,4,2ad
3,1,0,0,10,0,0,6.8000002,3,3,1,1,4ad
2,0,0,0,6,0,0,1.7333333,1,1,1,4,2ad
4,1,0,0,6,0,0,7.3333335,6,6,1,3,3ad
5,1,0,0,6,0,0,3.0166667,1,1,1,3,2ad
4,1,0,0,7,0,0,4.0333333,1,1,1,4,3ad
5,1,0,0,12,0,0,6.9166665,5,5,1,1,2ad
4,0,0,0,8,0,0,12.633333,5,5,1,1,3ad
1,1,0,0,10,0,0,4.8666668,1,1,1,2,3ad
1,1,0,0,6,0,0,3.5999999,1,1,1,2,3ad
5,1,0,0,7,0,0,2.6666667,3,3,1,1,2ad
5,0,0,0,3,0,0,1.8666667,1,1,1,1,2ad
3,0,0,0,10,0,0,6.9333334,4,4,1,2,4ad
4,1,0,0,7,0,0,2.1833334,1,1,1,1,3ad
2,1,0,0,3,0,0,3.8833334,1,1,1,1,2ad
4,0,0,0,10,0,0,4.4333334,11,11,1,1,3ad
1,1,0,0,10,0,0,2.75,1,1,1,1,3ad
2,0,0,0,8,0,0,3.0833333,3,3,1,1,2ad
4,0,0,0,8,1,0,4.2833333,5,4,1,1,3ad
5,1,0,0,10,0,0,5.3166666,8,8,1,1,2ad
1,0,0,0,7,0,0,4.2833333,3,3,1,2,3ad
6,0,0,0,8,0,0,4.4333334,2,2,1,1,4ad
2,0,0,0,7,0,0,2.6333334,1,1,1,2,2ad
2,1,0,0,12,0,0,5.3666668,5,5,1,1,2ad
4,1,0,0,10,0,0,8.75,8,8,1,1,3ad
2,1,0,0,9,0,0,5.3166666,2,2,1,3,2ad
1,0,0,0,9,0,0,3.3499999,1,1,1,3,3ad
1,1,0,0,9,0,0,8.2833338,1,1,1,1,3ad
3,1,0,0,10,0,0,13.316667,11,11,1,1,4ad
3,1,0,0,8,0,0,2.8,3,3,1,3,4ad
4,1,0,0,2,0,0,3.3333333,2,2,1,1,3ad
0,0,0,0,10,0,0,7.8333335,6,6,1,2,1ad
1,1,0,0,3,0,0,2.1666667,4,4,1,1,3ad
4,0,0,0,9,0,0,5.1333332,1,1,1,3,3ad
2,0,0,0,7,0,0,1.25,1,1,1,5,2ad
5,0,0,0,7,0,0,8.0500002,1,1,1,3,2ad
2,1,0,0,9,1,0,6.4333334,5,4,1,3,2ad
1,0,0,0,8,0,0,4.8166666,1,1,1,2,3ad
6,1,0,0,3,0,0,2.9333334,1,1,1,3,4ad
1,1,0,0,8,0,0,3.8499999,1,1,1,3,3ad
1,0,0,0,4,0,0,1.0166667,1,1,1,2,3ad
6,0,0,0,5,0,0,10.216666,1,1,1,5,4ad
2,1,0,0,9,0,0,2.5999999,2,2,1,1,2ad
5,0,0,0,9,0,0,4.9833331,2,2,1,1,2ad
2,1,0,0,10,0,0,3.9666667,3,3,1,1,2ad
6,1,0,0,6,0,1,3.45,6,5,1,1,4ad
1,1,0,0,8,0,1,9.4666662,16,15,1,1,3ad
6,0,0,0,10,0,1,4.75,3,2,1,2,4ad
4,0,0,0,2,0,0,1,1,1,1,2,3ad
3,1,0,0,10,0,0,5.3333335,3,3,1,1,4ad
0,0,0,0,10,0,0,4.5333333,6,6,1,2,1ad
5,1,0,0,10,0,0,2.95,1,1,1,1,2ad
6,1,0,0,10,0,0,4.3000002,2,2,1,1,4ad
5,0,0,0,9,0,0,5.7333331,7,7,1,2,2ad
6,0,0,0,4,0,0,4.1999998,2,2,1,1,4ad
4,1,0,0,3,0,0,2.7833333,1,1,1,1,3ad
6,1,0,0,10,0,0,6.8666668,2,2,1,1,4ad
3,0,0,0,11,0,0,4.4333334,2,2,1,1,4ad
4,1,0,0,3,0,0,6.8000002,1,1,1,1,3ad
4,1,0,0,10,0,0,7.4833331,3,3,1,2,3ad
1,0,0,0,8,0,0,1.65,1,1,1,2,3ad
1,0,0,0,11,0,0,8.4833336,7,7,1,1,3ad
3,1,0,0,2,0,0,5.2333331,3,3,1,1,4ad
1,1,0,0,10,0,0,3.7166667,1,1,1,1,3ad
2,1,0,0,3,0,0,1.4666667,1,1,1,5,2ad
6,0,0,0,3,0,0,2.3499999,1,1,1,4,4ad
1,1,0,0,3,0,0,2.0999999,3,3,1,1,3ad
1,0,0,0,7,0,0,2.1833334,1,1,1,1,3ad
2,0,0,0,2,0,0,3.6666667,3,3,1,1,2ad
6,1,0,0,3,0,0,1.6,1,1,1,2,4ad
5,1,0,0,10,0,0,6.0833335,3,3,1,2,2ad
6,0,0,0,8,0,0,4.0166669,1,1,1,2,4ad
1,1,0,0,10,0,0,11.383333,15,15,1,1,3ad
6,1,0,0,14,0,0,12,8,8,1,,4ad
6,1,0,0,12,0,0,5.9166665,6,6,1,1,4ad
1,0,0,0,7,0,0,3.3166666,1,1,1,2,3ad
5,1,0,0,9,0,0,7.5833335,1,1,1,4,2ad
4,1,0,0,2,0,0,5.9666667,6,6,1,3,3ad
2,1,0,0,10,0,0,7.8333335,4,4,1,1,2ad
1,1,0,0,14,0,0,10.533334,3,3,1,3,3ad
2,1,0,0,4,0,0,3.6166666,2,2,1,2,2ad
4,1,0,0,5,0,0,5.0500002,2,2,1,2,3ad
3,1,0,0,4,0,0,2.4333334,1,1,1,1,4ad
4,0,0,0,2,0,0,1.8166667,1,1,1,2,3ad
1,1,0,0,9,1,0,2.6833334,3,2,1,2,3ad
1,0,0,0,5,0,0,15.716666,10,10,1,1,3ad
1,1,0,0,4,0,0,2.4833333,4,4,1,2,3ad
5,0,0,0,9,0,0,1.9166666,1,1,1,2,2ad
4,1,0,0,6,0,0,9.9499998,3,3,1,4,3ad
2,0,0,0,5,0,0,1.6666666,1,1,1,1,2ad
5,0,0,0,3,0,0,10.3,10,10,1,1,2ad
3,1,0,0,5,0,0,2.7833333,1,1,1,1,4ad
6,1,0,0,6,0,0,5.3666668,1,1,1,1,4ad
3,1,0,0,9,1,0,5.4000001,2,1,1,2,4ad
6,0,0,0,5,0,0,1.6,3,3,1,1,4ad
3,0,0,0,8,0,0,2.6333334,1,1,1,2,4ad
6,1,0,0,10,0,0,3.2333333,1,1,1,2,4ad
1,1,0,0,5,0,0,3.9000001,1,1,1,1,3ad
5,1,0,0,3,0,0,3.3166666,4,4,1,1,2ad
4,0,0,0,5,0,0,3.1833334,1,1,1,1,3ad
1,0,0,0,6,0,1,7.7833333,6,5,1,4,3ad
2,0,0,0,5,0,0,5.8000002,1,1,1,1,2ad
0,1,0,0,8,0,0,3.4333334,1,1,1,2,1ad
4,1,0,0,5,1,0,4.0166669,5,4,1,1,3ad
6,1,0,0,5,0,0,3.0333333,2,2,1,1,4ad
3,1,0,0,9,0,0,2.9333334,3,3,1,1,4ad
4,1,0,0,10,0,0,4.7833333,2,2,1,3,3ad
6,1,0,0,5,0,0,7.2833333,3,3,1,2,4ad
5,0,0,0,6,0,0,1.95,1,1,1,1,2ad
2,1,0,0,3,0,0,1.8166667,1,1,1,1,2ad
0,1,0,0,12,0,0,3.5833333,1,1,1,4,1ad
2,1,0,0,5,0,0,7.2833333,5,5,1,1,2ad
5,0,0,0,18,0,0,7.8666668,3,3,1,1,2ad
3,0,0,0,4,0,0,6.3333335,6,6,1,1,4ad
1,1,0,0,9,0,0,6.4499998,2,2,1,4,3ad
2,1,0,0,9,0,0,1.9333333,1,1,1,1,2ad
5,0,0,0,7,0,0,4.6333332,3,3,1,1,2ad
3,0,0,0,5,0,0,1.7666667,1,1,1,1,4ad
1,1,0,0,13,1,0,12.433333,7,6,1,1,3ad
5,0,0,0,6,0,0,3.3666666,2,2,1,1,2ad
3,0,0,0,5,0,0,2.2166667,2,2,1,1,4ad
6,0,0,0,7,1,0,9.6000004,13,12,1,1,4ad
6,0,0,0,4,0,0,3.3499999,1,1,1,2,4ad
6,1,0,0,5,0,1,2.2333333,3,2,1,1,4ad
3,0,0,0,8,0,0,4.3166666,1,1,1,1,4ad
0,1,0,0,5,0,0,5.9166665,5,5,1,1,1ad
2,0,0,0,10,0,0,15.233334,2,2,1,1,2ad
4,1,0,0,5,0,0,6.5666666,1,1,1,1,3ad
2,1,0,0,10,0,0,2.7666667,3,3,1,1,2ad
3,1,0,0,9,0,0,5.6833334,4,4,1,1,4ad
1,1,0,0,5,0,0,3.55,3,3,1,1,3ad
5,1,0,0,6,0,0,2.9833333,1,1,1,2,2ad
4,1,0,0,5,0,0,4.8166666,6,6,1,1,3ad
4,0,0,0,14,0,0,10.733334,1,1,1,1,3ad
1,0,0,0,4,0,0,8.4833336,1,1,1,1,3ad
1,1,0,0,11,0,0,7.3833332,1,1,1,2,3ad
3,0,0,0,7,0,0,3.6166666,1,1,1,2,4ad
3,1,0,0,10,0,0,3.55,4,4,1,1,4ad
4,0,0,0,14,0,0,4,1,1,1,3,3ad
